Labels,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61
0,0.644859813,0.600858369,0.58977052,0.007626203,0.503224422,0.182691385,0.006172235,0.002428093,0.001537743,0.001150707,0.001064018,0.116450541,0.014790715,0.016352188,0.991045859,0.992556997,0.992257283,0.991895732,0.990482425,0.99428293,0.994868873,0.995336069,0.010605211,0.008261745,0.008220877,0.008364834,0.380693115,0.380619632,0.380637139,0.380656347,0.990714812,0.994570375,0.995308222,0.995796277,0.571773362,0.57173242,0.571747955,0.571764974,0.000370136,0.000337491,0.000382229,0.000422282,0.01119371,0.009728026,0.010237019,0.010812842,0.030961887,0.020626095,0.017239932,0.017483731,0.856864353,0.019382883,0.635397645,0.765320018,0.777313753,0.155055931,0.262896428,0.223493004,0.447677967,0.003495372,0.020930067
0,0.593457944,0.553648069,0.55053717,0.012773708,0.478867035,0.163508256,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.380335145,0.380337506,0.380340088,0.38034292,1,1,1,1,0.571480672,0.57148314,0.571485831,0.571488774,0,0,0,0,0,0,0,0,0,0,0,0,0.912117161,0.009004331,0.771591594,0.866091693,0.763764754,0.069211467,0.500017014,0.119939219,0.794267948,0.005271409,0.004611258
0,0.551401869,0.56223176,0.535879149,0.045531829,0.433672037,0.083046233,0.003086117,0.001497928,0.000587846,0.000438929,0.002125853,0.117017314,,,0.995516028,0.995403237,0.997035614,0.996903699,0.995241213,0.996473051,0.998038481,0.998220975,0.005814671,0.005466166,0.003375402,0.003429213,0.380188795,0.380183716,0.380178162,0.380172069,0.995357406,0.99665038,0.998206434,0.998396518,0.571334326,0.571329356,0.571385627,0.571383419,0.000185449,0.000208492,0.000146437,0.000161448,0.006195014,0.006443175,0.004461289,0.004709544,0.017135455,0.013661308,0.007513156,0.007615056,0.769944505,0.061124133,0.430585629,0.566500227,0.486426835,0.082097432,0.441193002,0.109384392,0.596715657,0.025540874,0.028815168
0,0.542056075,0.527896996,0.504329741,0.03281817,0.461616967,0.091629946,0.050639267,0.028122395,0.015603223,0.010747841,0.236188247,0.177416202,0.104425743,0.128546409,0.91695917,0.912425892,0.919397722,0.921891657,0.921914342,0.933784378,0.9479353,0.95643792,0.072719987,0.067957186,0.061115945,0.057934838,0.377225792,0.377301402,0.377672303,0.377780146,0.923820929,0.937113594,0.952393296,0.960736357,0.568316245,0.568333038,0.568540753,0.568601489,0.004809142,0.004448362,0.00454984,0.004722696,0.075150955,0.076180826,0.073141615,0.072626491,0.170436242,0.15034234,0.113140993,0.107074711,0.784261223,0.028942143,0.512043759,0.681343622,0.543053604,0.196975809,0.267751887,0.25017495,0.40505725,0.006712952,0.036648172
0,0.38317757,0.454935622,0.38373628,0.100092077,0.56600289,0.119953001,0.118680807,0.05618439,0.036820181,0.028269432,0.191942266,0.275055936,0.114982752,0.049474645,0.815563078,0.817678316,0.813796408,0.807683134,0.81699441,0.867710972,0.877138739,0.88542115,0.144955186,0.132433507,0.12737733,0.125875368,0.232382509,0.232579284,0.232710488,0.232895278,0.821462786,0.874362253,0.887658632,0.896727086,0.422008124,0.422005821,0.422072557,0.422024801,0.010332782,0.010956509,0.010982115,0.010984504,0.146393952,0.147859424,0.148698722,0.151097396,0.31973532,0.249214892,0.211425918,0.216623516,0.699896435,0.032029249,0.419927223,0.632773491,0.477798092,0.264836975,0.223575117,0.332412469,0.312488354,0.004889145,0.04740849
0,0.509345794,0.643776824,0.549067632,0.140867076,0.445005181,0.116235181,0.082700598,0.053587176,0.038346245,0.030131916,0.568226489,0.437256587,0.230129993,0.136083717,0.816855115,0.804892488,0.795872388,0.789057829,0.872475828,0.873826247,0.872046583,0.877872313,0.163334751,0.156643896,0.152716477,0.150094938,0.381643029,0.382261362,0.382867678,0.383631169,0.875589536,0.880170062,0.883002487,0.889923121,0.571886606,0.572688612,0.573354542,0.573943251,0.017028232,0.015126112,0.014268244,0.013734401,0.174816044,0.180465603,0.182729842,0.184116774,0.246845768,0.241050951,0.217744405,0.226256982,0.567547574,0.059175372,0.268089892,0.489332728,0.376256388,0.141193091,0.360642072,0.127488994,0.373570254,0.019406452,0.041509411
0,0.397196262,0.532188841,0.445108181,0.117025264,0.476885629,0.120078445,0.141116391,0.09241251,0.067586717,0.05865047,0.662123688,0.592102136,0.459686069,0.354069915,0.626634701,0.594983687,0.573113968,0.544235679,0.782398781,0.782410006,0.77447723,0.762283747,0.25685066,0.255794923,0.257369786,0.264661533,0.258488695,0.259284402,0.259892158,0.260720477,0.787711864,0.793350084,0.79378743,0.785740122,0.449518716,0.450291012,0.450758202,0.45151554,0.038315854,0.038744288,0.039792187,0.039486636,0.272740322,0.292218677,0.305115288,0.318133029,0.360193007,0.346903069,0.313034698,0.3405846,0.581557197,0.08105894,0.250035109,0.441216523,0.41753768,0.120394409,0.374618575,0.130497679,0.377683617,0.027434909,0.047516104
0,0.546728972,0.605150215,0.565415207,0.102680522,0.362495339,0.090272385,0.044797688,0.024317174,0.014801261,0.010558034,0.179324908,0.132881416,0.046806,0.097900674,0.929237733,0.926104645,0.925524119,0.923841121,0.930922047,0.942743966,0.95061128,0.957207228,0.065777135,0.060613915,0.05797276,0.058375028,0.383589516,0.383708777,0.3840123,0.384217402,0.932608696,0.945622708,0.954840148,0.961429755,0.573783868,0.573746501,0.573927897,0.574062843,0.003800247,0.003495919,0.00391968,0.004515935,0.068391071,0.068582629,0.069616855,0.073165272,0.155460655,0.134608843,0.108722287,0.105844528,0.717044717,0.033137873,0.432110996,0.634589197,0.472106366,0.068073129,0.5635099,0.085230916,0.689585291,0.018477508,0.014894977
0,0.369158879,0.424892704,0.397177988,0.111742649,0.343649192,0.065230677,0.09269374,0.048126986,0.032553432,0.023180222,0.560543169,0.553259557,0.43595489,0.457298018,0.790991034,0.796411994,0.794767543,0.797362153,0.857066422,0.886682544,0.891375992,0.906048228,0.158525829,0.141765542,0.136042099,0.130507853,0.229443696,0.229814347,0.229851745,0.229765776,0.860556374,0.892379965,0.900676832,0.91531881,0.41837156,0.41892641,0.419207112,0.419294124,0.01855677,0.017817291,0.017594627,0.018200108,0.167752316,0.16516687,0.166673494,0.167443624,0.268611916,0.223248107,0.194117037,0.188509904,0.663880757,0.05514162,0.336646405,0.53018611,0.304233319,0.107592763,0.608651936,0.12730108,0.666133416,0.034617675,0.025680608
0,0.369158879,0.377682403,0.36019461,0.038190935,0.445294502,0.106427029,0.248420202,0.130754642,0.077120723,0.05632533,0.216100238,0.228941294,0.165002815,0.152331904,0.621947518,0.609458711,0.616185551,0.614233621,0.616936499,0.692131491,0.742664244,0.771707773,0.253953978,0.23710177,0.225237375,0.220160474,0.224642424,0.224537292,0.224969654,0.225199097,0.626289609,0.707610628,0.764698403,0.794234244,0.411802283,0.411321518,0.411316851,0.411201754,0.022705728,0.023058563,0.025259879,0.026186692,0.248602334,0.252119443,0.254692839,0.257630456,0.519196823,0.429216519,0.339744654,0.334567776,0.88734743,0.011214201,0.725932657,0.841579664,0.760038135,0.085522977,0.431214081,0.142677619,0.663051685,0.005824508,0.00590041
0,0.392523364,0.386266094,0.377011275,0.034011207,0.450193404,0.089620316,0.019680121,0.009349972,0.004239499,0.002989466,0.036270753,0.111679228,0.011322297,0.013097614,0.971099271,0.971551454,0.978762081,0.979050572,0.969653288,0.977985012,0.985853678,0.987883395,0.029024305,0.026098002,0.019505454,0.018758194,0.236693435,0.236746986,0.236807745,0.236775098,0.970394252,0.979091891,0.987064945,0.989078987,0.427641257,0.427652442,0.427891708,0.42789903,0.001259763,0.001286675,0.001046712,0.001090008,0.030108585,0.029872616,0.02383761,0.023946104,0.080967803,0.06333818,0.04014438,0.038719447,0.951534302,0.005202169,0.860609246,0.916477531,0.707851473,0.079904265,0.502067052,0.14348482,0.824454156,0.004038316,0.003300973
0,0.359813084,0.364806867,0.34661176,0.03958337,0.530428814,0.116313291,0.486981973,0.236237784,0.161490248,0.117467021,0.365465288,0.419397178,0.264775148,0.258234603,0.216825672,0.228101362,0.223382112,0.227247107,0.24907468,0.443766023,0.461140745,0.523894348,0.473352537,0.431021639,0.418319919,0.407398145,0.185876672,0.186229496,0.187222652,0.187993053,0.267409727,0.47173258,0.507280119,0.570873522,0.362001911,0.361450684,0.361590289,0.361349108,0.060970634,0.063755478,0.063864677,0.065992885,0.458711814,0.459019445,0.46035026,0.464172184,0.727013041,0.568738666,0.474209571,0.462765114,0.946591662,0.006626287,0.84682502,0.906945075,0.736535706,0.118177144,0.367817882,0.19490055,0.620859695,0.002988641,0.007365926
0,0.228971963,0.300429185,0.251926174,0.087725988,0.495610967,0.063836817,0.044809934,0.021152197,0.011441585,0.008446427,0.169994367,0.230892129,0.113733641,0.118232875,0.929301731,0.93158728,0.940762645,0.939479112,0.930903162,0.950196068,0.961821818,0.965765782,0.062936573,0.055756473,0.045600459,0.044727176,0.125212301,0.125324563,0.125816514,0.125862238,0.932590273,0.95270013,0.965090793,0.969143804,0.28314503,0.28323017,0.283596154,0.283551873,0.003772612,0.003753238,0.003330996,0.003510463,0.06509217,0.063707989,0.056945156,0.058541249,0.155541603,0.120934823,0.08891817,0.088755435,0.728237193,0.035404126,0.437902466,0.630503858,0.462887815,0.135162661,0.366712345,0.166324831,0.484110995,0.010161352,0.032082667
0,0.476635514,0.484978541,0.461111203,0.05669759,0.42366082,0.070283623,0.186244734,0.096894215,0.061727722,0.047653507,0.565481697,0.565533802,0.502313681,0.461190307,0.585299237,0.594108151,0.596255999,0.597584957,0.712810958,0.771857602,0.794027473,0.806855544,0.27594775,0.248987708,0.237069209,0.228742564,0.261716295,0.262212229,0.263062426,0.263810729,0.719823139,0.783328238,0.811663699,0.825913849,0.451650595,0.450659351,0.450368666,0.44978146,0.03785887,0.037132136,0.038553142,0.037735725,0.28701557,0.284615957,0.287314236,0.287638951,0.433749603,0.358140697,0.297528625,0.303303557,0.768278726,0.03148372,0.487839518,0.66364049,0.436329799,0.140078161,0.415894942,0.19419324,0.54467574,0.013500808,0.021518202
0,0.46728972,0.497854077,0.464793351,0.076982374,0.45955772,0.060169303,0.168866954,0.095577488,0.062946237,0.050642972,0.75649812,0.750647007,0.718314132,0.703551291,0.441493877,0.44124826,0.443158399,0.439625249,0.739607463,0.774957904,0.789961543,0.794738939,0.336487053,0.312893078,0.299118899,0.293326469,0.28030156,0.281202761,0.282285074,0.28348714,0.745965365,0.786272662,0.80794591,0.814992836,0.469847934,0.469077528,0.468581299,0.468044818,0.064327344,0.065467987,0.068532197,0.068925208,0.361906825,0.370214091,0.37636327,0.384734694,0.407074885,0.355089586,0.300237562,0.3136416,0.703316958,0.043425775,0.394505558,0.588288697,0.390057902,0.100304508,0.482914453,0.098689636,0.622632725,0.016614689,0.031753336
0,0.38317757,0.43776824,0.392042907,0.103054192,0.491589591,0.054054618,0.048643088,0.02182868,0.013668393,0.009763215,0.159666788,0.179697093,0.063849457,0.068187242,0.923987669,0.931815497,0.931048934,0.931033281,0.924992446,0.948603252,0.954391427,0.960428706,0.066682771,0.054561916,0.052093985,0.050779486,0.235587879,0.236130238,0.236227133,0.236270639,0.926823876,0.951187399,0.958296623,0.964333358,0.425832266,0.426180327,0.426161026,0.426142172,0.003988797,0.003449348,0.003645443,0.003864464,0.068745184,0.062443796,0.063212677,0.064303421,0.165748142,0.123785285,0.101992737,0.099423501,0.772792702,0.027907049,0.50065428,0.678166137,0.409400912,0.187281634,0.362866059,0.259061876,0.470305116,0.010816027,0.026432347
0,0.345794393,0.369098712,0.347728443,0.03462246,0.448722359,0.15722562,0.498138532,0.278542178,0.17826527,0.134798804,0.298440627,0.247356603,0.111680434,0.054916471,0.252360324,0.248503972,0.249249717,0.248091958,0.231871286,0.344158159,0.405165996,0.453646888,0.45578535,0.421847624,0.405202878,0.396592515,0.197667764,0.197704874,0.197252906,0.19706446,0.250626382,0.37713284,0.456098162,0.507557648,0.376686963,0.376449636,0.375831912,0.375292928,0.053945473,0.051138055,0.05294409,0.052921627,0.436125697,0.429351045,0.43000755,0.429885609,0.733588749,0.596898586,0.484541881,0.475485612,0.860684835,0.014847889,0.660965546,0.794825238,0.845783095,0.064829987,0.460371509,0.105577825,0.695224611,0.007242648,0.00648644
0,0.299065421,0.321888412,0.295867028,0.039795514,0.461031339,0.131986984,0.003086117,0.001497928,0.000949897,0.000711778,0.002125853,0.117017314,0.015474951,0.017099297,0.995516028,0.995403237,0.995211652,0.99498101,0.995241213,0.996473051,0.996830393,0.997115094,0.005814671,0.005466166,0.005447091,0.00555092,0.126560215,0.126566781,0.126573961,0.126581838,0.995357406,0.99665038,0.997101788,0.997399759,0.285886681,0.285895355,0.285904835,0.285915232,0.000185449,0.000208492,0.000236452,0.0002616,0.006195014,0.006443175,0.006790102,0.007182836,0.017135455,0.013661308,0.011435057,0.011614225,0.897118489,0.01044442,0.741427051,0.849296414,0.750437825,0.125266745,0.344743064,0.198404626,0.557108491,0.00411709,0.008774428
0,0.761682243,0.721030043,0.708574797,0.006934307,0.490434711,0.295017253,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.55507027,0.555073716,0.555077484,0.555081618,1,1,1,1,0.71435084,0.714353925,0.714357289,0.714360968,0,0,0,0,0,0,0,0,0,0,0,0,0.786336103,0.039790739,0.490141471,0.643213799,0.880783103,0.06380301,0.428372681,0.094636964,0.57731148,0.017112482,0.01561267
0,0.341121495,0.35193133,0.334934327,0.040538317,0.424612207,0.10471649,0.391483786,0.207535546,0.128127068,0.092163329,0.389769292,0.381537057,0.297002164,0.30431675,0.336151461,0.33731365,0.345053537,0.348818718,0.396332712,0.511346915,0.572466713,0.626452756,0.410377208,0.37713381,0.35861487,0.348221321,0.159989517,0.16067105,0.161064172,0.162075378,0.411072218,0.535915612,0.609073895,0.663312098,0.32767581,0.327196421,0.326652824,0.326755791,0.051664651,0.051004951,0.053482712,0.055772006,0.403949528,0.402441918,0.403697247,0.407686671,0.662988617,0.540657874,0.438112286,0.426891774,0.891863976,0.009542833,0.737941233,0.853381752,0.763724168,0.096875575,0.436360716,0.162009362,0.671839905,0.005289161,0.005897171
0,0.168224299,0.17167382,0.167274131,0.015299103,0.44251318,0.102598774,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.047292983,0.047293276,0.047293597,0.04729395,1,1,1,1,0.142870168,0.142870785,0.142871458,0.142872194,0,0,0,0,0,0,0,0,0,0,0,0,0.804888477,0.023498916,0.556245226,0.720835225,0.685550262,0.069284857,0.450276846,0.097855744,0.624505783,0.011389256,0.01151732
0,0.252336449,0.270386266,0.252963984,0.045924833,0.404240507,0.079800336,0.003086117,0.001497928,0.000949897,0.000711778,0.002125853,0.117017314,0.015474951,0.017099297,0.995516028,0.995403237,0.995211652,0.99498101,0.995241213,0.996473051,0.996830393,0.997115094,0.005814671,0.005466166,0.005447091,0.00555092,0.126365422,0.126362085,0.126358437,0.126354433,0.995357406,0.99665038,0.997101788,0.997399759,0.285593991,0.285587786,0.285580996,0.285573542,0.000185449,0.000208492,0.000236452,0.0002616,0.006195014,0.006443175,0.006790102,0.007182836,0.017135455,0.013661308,0.011435057,0.011614225,0.799235913,0.028402633,0.531985412,0.692237857,0.560499251,0.103749374,0.439399694,0.137661925,0.635285568,0.0111869,0.019729923
0,0.252336449,0.270386266,0.251548412,0.029249388,0.471385704,0.122376486,0.003086117,0.000930165,0.000587846,0.000438929,0.002125853,0.117788659,,,0.995516028,0.997144578,0.997035614,0.996903699,0.995241213,0.997809878,0.998038481,0.998220975,0.005814671,0.003397272,0.003375402,0.003429213,0.126365422,0.126384073,0.126381967,0.126379674,0.995357406,0.997919994,0.998206434,0.998396518,0.285593991,0.285646075,0.285642711,0.285639032,0.000185449,0.000129555,0.000146437,0.000161448,0.006195014,0.004241936,0.004461289,0.004709544,0.017135455,0.008994072,0.007513156,0.007615056,0.791299236,0.041229377,0.49408048,0.642305946,0.666629875,0.093439232,0.379871067,0.133834852,0.529000958,0.015130708,0.021315301
0,0.224299065,0.240343348,0.221364761,0.032661271,0.554285319,0.134652145,0.251971686,0.136842995,0.091361389,0.068330644,0.242372344,0.234109011,0.081690403,0.061639339,0.609478281,0.591673763,0.574710244,0.564036133,0.611460117,0.67779615,0.695146112,0.723049025,0.261603876,0.246323025,0.242259411,0.240693618,0.116759513,0.116377137,0.115892783,0.115554527,0.620946942,0.693996045,0.721248972,0.750376842,0.267999454,0.267374241,0.266635079,0.265983286,0.024287595,0.02440407,0.025652471,0.027084461,0.256845923,0.261410514,0.267668745,0.274226137,0.523242806,0.440104043,0.372861156,0.371224311,0.858157522,0.017175306,0.64097615,0.772128915,0.737426705,0.114555685,0.33321928,0.168688902,0.52798475,0.004898207,0.014917391
0,0.228971963,0.223175966,0.212692825,0.009160749,0.521442068,0.249572839,0.41793622,0.229521267,0.142511776,0.101962133,0.225068213,0.185599686,0.072189565,0.071299843,0.393995959,0.384064687,0.383678806,0.385816523,0.355543106,0.459580407,0.524467944,0.586737217,0.378948505,0.349347018,0.335389985,0.326942802,0.10853323,0.10844662,0.108386013,0.108199991,0.371278556,0.486751841,0.56518498,0.627515443,0.253004869,0.252749829,0.252337714,0.252198921,0.038919266,0.036925913,0.03935665,0.041220475,0.361815955,0.355956112,0.359474739,0.363460654,0.684704124,0.563205727,0.456266447,0.443665746,0.889306442,0.011165162,0.720689268,0.834770767,0.896811945,0.157982444,0.26438427,0.247554197,0.447870233,0.002414236,0.012289334
0,0.280373832,0.283261803,0.273251083,0.027654273,0.386958625,0.140798377,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.126446501,0.126447286,0.126448144,0.126449086,1,1,1,1,0.285740336,0.28574157,0.285742916,0.285744387,0,0,0,0,0,0,0,0,0,0,0,0,0.848138503,0.015467631,0.651251994,0.795733091,0.715385861,0.110818767,0.431278745,0.173982682,0.638239275,0.007251264,0.009420323
0,0.257009346,0.317596567,0.274998755,0.078950491,0.517077976,0.095179958,0.010825904,0.005991713,0.003075486,0.001423555,0.128636401,0.113951579,0.012865536,,0.983238466,0.981702246,0.984558853,0.988824242,0.983306476,0.985892204,0.989737746,0.994230188,0.018355687,0.017985748,0.014866323,0.010530584,0.126901358,0.126925266,0.12695141,0.126980095,0.983714075,0.986601522,0.990616443,0.994799518,0.286325717,0.286356708,0.286267163,0.286165805,0.000828666,0.000828563,0.00076161,0.000765048,0.019346617,0.020756569,0.018318103,0.014639178,0.049289929,0.044009647,0.030849102,0.020934956,0.709838295,0.041297736,0.408131043,0.600544712,0.44734218,0.122379249,0.392740722,0.150374713,0.509403797,0.013571683,0.030577197
0,0.126168224,0.128755365,0.126716537,0.01482979,0.535691061,0.172742539,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.047292983,0.047293276,0.047293597,0.04729395,1,1,1,1,0.142870168,0.142870785,0.142871458,0.142872194,0,0,0,0,0,0,0,0,0,0,0,0,0.74638214,0.045709082,0.436196084,0.605537903,0.656987852,0.065256406,0.471508562,0.087434873,0.614863943,0.019397655,0.019189148
0,0.64953271,0.64806867,0.635708118,0.059536446,0.34336566,0.087472636,0.094236798,0.057561518,0.039634835,0.033999241,0.820829143,0.80191651,0.759872471,0.719013267,0.607995522,0.601850004,0.604008721,0.597307274,0.854687028,0.864468455,0.867746828,0.862197657,0.248991642,0.23672291,0.227542246,0.226478082,0.522632733,0.522168097,0.522421355,0.522304182,0.858235077,0.871282764,0.879070896,0.875795144,0.688198588,0.688452394,0.689217948,0.689759251,0.048583118,0.049591934,0.050747183,0.049978689,0.272871601,0.283623752,0.287996806,0.296055502,0.271861558,0.25316658,0.221650247,0.242745705,0.760653655,0.028389446,0.488310842,0.674534725,0.522050722,0.040550604,0.695986087,0.064467119,0.87322578,0.020886976,0.007297734
0,0.64953271,0.656652361,0.614665493,0.070339015,0.428948542,0.060300911,0.220253258,0.131153284,0.084244949,0.062517794,0.734988556,0.710081309,0.678904845,0.697726906,0.317390914,0.306105874,0.308406272,0.31226394,0.660369876,0.691192867,0.718892188,0.746609091,0.397427339,0.3775598,0.361582246,0.349985947,0.471315086,0.471512797,0.47134482,0.471125134,0.668662491,0.706719197,0.74296181,0.771612145,0.646577292,0.647662289,0.648045916,0.648511511,0.077206389,0.078326685,0.082984579,0.085913352,0.422708509,0.437418136,0.444500236,0.45038327,0.48251134,0.429939759,0.356716906,0.352966965,0.709246958,0.043200284,0.400138968,0.59055833,0.450868959,0.219017227,0.274077985,0.262368788,0.368230949,0.010722245,0.054876392
0,0.588785047,0.570815451,0.551197217,0.045679994,0.455153258,0.084467197,0,0,0,0,,,,,1,1,1,1,1,1,1,1,0,0,0,0,0.380335145,0.380337506,0.380340088,0.38034292,1,1,1,1,0.571480672,0.57148314,0.571485831,0.571488774,0,0,0,0,0,0,0,0,0,0,0,0,0.874000964,0.010966412,0.706176899,0.836132547,0.531080298,0.188682981,0.366607687,0.278139404,0.569069629,0.004136716,0.016985507
0,0.542056075,0.56223176,0.543654418,0.044146441,0.365091867,0.144854106,0.005412952,0.002995857,0.001899794,0.001423555,0.1305046,0.11599761,0.014238365,0.015742762,0.991594967,0.990821357,0.990439652,0.989980138,0.991653238,0.992946102,0.993660785,0.994230188,0.010140274,0.00996336,0.009922018,0.010104033,0.380042445,0.380029927,0.380016237,0.380001217,0.991857038,0.993300761,0.994203575,0.994799518,0.571187981,0.571175571,0.571161992,0.571147084,0.000415856,0.000416083,0.000471828,0.00052194,0.010797552,0.011633296,0.012249824,0.012947257,0.02755066,0.024665795,0.020629651,0.020934956,0.736620778,0.034498092,0.446233122,0.635497049,0.688948895,0.027207071,0.678232556,0.042787753,0.823826736,0.022197012,0.008911361
0,0.331775701,0.39055794,0.348243196,0.061525459,0.430903226,0.157373311,0.47800529,0.277732813,0.174197065,0.126637088,0.343133563,0.259544111,0.138145946,0.115535722,0.246035741,0.242870012,0.24844678,0.25504462,0.262916709,0.346063849,0.41874075,0.486727143,0.45854583,0.424801678,0.405895871,0.393548834,0.194631772,0.195070201,0.195454349,0.196051117,0.28091378,0.378942715,0.468510588,0.537373747,0.373803032,0.374803894,0.375284438,0.376016173,0.057006478,0.052395355,0.054347494,0.055300202,0.443144483,0.433448301,0.433873122,0.434060691,0.722586263,0.595634822,0.48307551,0.470797842,0.877751625,0.014641802,0.685028408,0.803449841,0.741406984,0.110105481,0.394904673,0.181209698,0.612038421,0.005954143,0.00933755
0,0.504672897,0.549356223,0.49597745,0.065106287,0.387521373,0.081885733,0.159951504,0.099817591,0.06920232,0.052968112,0.727036231,0.681155237,0.602995028,0.597164173,0.510587405,0.496942821,0.492618592,0.490948156,0.753355071,0.764974363,0.7690863,0.785314913,0.306035437,0.292789779,0.283752774,0.276581127,0.348729392,0.350060803,0.351603669,0.352738994,0.759377303,0.776791077,0.788858093,0.806498715,0.538893874,0.539291326,0.539814629,0.539959282,0.054246879,0.053827006,0.054858171,0.055857421,0.327863638,0.340875862,0.347982881,0.353497705,0.392795902,0.364988835,0.318597538,0.322384202,0.71987683,0.045463863,0.411068676,0.594643668,0.556305501,0.200140636,0.238680419,0.25769082,0.303771025,0.013855825,0.03567237
0,0.551401869,0.639484979,0.586698604,0.169999579,0.358850275,0.041170472,0.176570001,0.097969341,0.065838751,0.054379804,0.779105092,0.781811301,0.749832563,0.728764461,0.379048923,0.37817568,0.374809278,0.366972977,0.727729379,0.769326163,0.780309828,0.779593182,0.367598686,0.34142466,0.330669117,0.327974949,0.444640555,0.445034353,0.445946348,0.446529765,0.734377303,0.780924076,0.799120616,0.80134157,0.62318121,0.622884378,0.62280239,0.622343712,0.074172469,0.076583465,0.080767799,0.081532183,0.396674263,0.405375282,0.415522507,0.427058897,0.419050418,0.360693801,0.308776543,0.325693895,0.59366,0.061831422,0.278821083,0.490240581,0.292178901,0.122168711,0.611973201,0.122469836,0.632476328,0.032681037,0.04066331
0,0.341121495,0.429184549,0.392918818,0.084427064,0.464410957,0.097942932,0.030114137,0.014786002,0.009576829,0.00749739,0.276696163,0.238913395,0.060412065,0.024977063,0.948672139,0.951484642,0.950886769,0.947571168,0.953564055,0.965185601,0.968044121,0.969612324,0.049010012,0.041438365,0.039161365,0.040089412,0.235982269,0.236207331,0.236268385,0.236204263,0.954697863,0.966936013,0.970780317,0.972610792,0.426636585,0.426831431,0.426866438,0.426777147,0.003130179,0.002715273,0.002662564,0.00280959,0.051602262,0.048272607,0.048309635,0.051046924,0.113956114,0.091399171,0.077498843,0.081043611,0.822934718,0.017881997,0.598827348,0.759872901,0.694131841,0.029242202,0.645373811,0.053025295,0.877851595,0.013253171,0.003983674
0,0.313084112,0.424892704,0.368654833,0.086944213,0.438197745,0.115628777,0.235255217,0.128930552,0.074446218,0.054534023,0.415840319,0.371836213,0.329880683,0.312683497,0.571228782,0.569790894,0.586975889,0.59114909,0.637236882,0.696426404,0.751588508,0.778968119,0.285589158,0.261274417,0.241968178,0.23259772,0.220842922,0.221802397,0.222645143,0.22360607,0.646094326,0.7116896,0.772858534,0.800778184,0.406686586,0.407485586,0.408114958,0.408516636,0.032966949,0.030930368,0.032812927,0.032912661,0.288416681,0.285449097,0.282505279,0.282434342,0.502908081,0.425938494,0.33282673,0.328864062,0.739386237,0.036282353,0.446334844,0.631865638,0.614502339,0.061315222,0.494255423,0.087304053,0.613747375,0.018752898,0.012973279
0,0.271028037,0.360515021,0.309707255,0.080685008,0.437886972,0.1766348,0.168389341,0.088655609,0.05409351,0.037332732,0.151790638,0.109877223,0.000784236,0.028256731,0.748313918,0.746085907,0.746488382,0.751723966,0.740343942,0.791255821,0.819501245,0.848686681,0.179739256,0.160474678,0.153756833,0.148928606,0.134320766,0.134208681,0.134239483,0.134029242,0.746683861,0.801751146,0.834956301,0.863617347,0.295763827,0.295418833,0.295495915,0.295439855,0.013529969,0.012148694,0.013104478,0.013989325,0.177375218,0.1705411,0.172658597,0.174660718,0.406724688,0.338987944,0.273782384,0.260753403,0.92782914,0.007451254,0.807575532,0.887880163,0.842709188,0.096087316,0.443427375,0.16657862,0.721938563,0.004243017,0.004723236
0,0.191588785,0.283261803,0.220414127,0.068473008,0.478013672,0.142090082,0.447242089,0.23904036,0.142278195,0.103966974,0.259190925,0.233552093,0.157788553,0.135132133,0.340939932,0.341679146,0.352820543,0.357027737,0.31035351,0.437167215,0.525247356,0.578611399,0.407606107,0.372694427,0.352988529,0.341976551,0.104339653,0.104282789,0.103957247,0.103574615,0.327192336,0.465465549,0.565897655,0.62019143,0.247101695,0.247660057,0.247996411,0.248283717,0.044656502,0.042548331,0.045796012,0.046531679,0.389864055,0.382700564,0.384989034,0.385384819,0.702461358,0.571088622,0.455768374,0.446194209,0.904181061,0.007661558,0.773086898,0.878347708,0.852458744,0.14974407,0.269267024,0.237553858,0.454610478,0.001827842,0.010081295
0,0.191588785,0.266094421,0.20999452,0.063235517,0.496123071,0.186121208,0.529795728,0.30078158,0.186031845,0.137290026,0.30553916,0.242070477,0.133660826,0.099733435,0.207907396,0.208027322,0.215401326,0.220183562,0.183055947,0.291794345,0.379250558,0.443549717,0.479576456,0.443479944,0.423101564,0.411700486,0.089339428,0.088737821,0.088842234,0.089010675,0.203002948,0.327401795,0.432401711,0.498456803,0.220028398,0.220123945,0.220737517,0.221310098,0.058224123,0.054456314,0.05729347,0.058008055,0.457896712,0.448604155,0.450075567,0.450179055,0.749536063,0.60661664,0.488806772,0.476278643,0.938113592,0.004916089,0.846330751,0.918747163,0.813662479,0.196035825,0.251401129,0.308616234,0.471346008,0,0.012677859
